"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 2362"
"Critères de sélection =>";"Date de première alerte, de : 2021-01-01 00:00:00";"Date de première alerte, jusqu'à : 2021-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
2021;6167;"11";"11068";"Capendu";"2021-05-19 22:11:00";1500;705;720;0;;;;;;75;;;;;;;;""
2021;5333;"13";"13081";"Rognac";"2021-05-20 03:59:00";100;100;;;;;;;;;;"1";"Malveillance";;;;;""
2021;4864;"2B";"2B346";"Vescovato";"2021-05-20 07:00:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
2021;5334;"13";"13087";"Rousset";"2021-05-20 11:28:00";100;100;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;4934;"83";"83033";"Carnoules";"2021-05-20 16:31:00";20;20;;;;;;;;;;"5";"Involontaire (particulier)";;;;;""
2021;11510;"972";"97207";"Ducos";"2021-05-21 11:24:00";5;0;;5;;;5;0;0;0;"Estimées";;;"Non";;;;"Données partielles ou non valides"
2021;5335;"13";"13048";"Jouques";"2021-05-21 11:54:00";100;100;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;4935;"83";"83140";"Tourves";"2021-05-21 13:52:00";300;300;;;;;;;;;;"5";"Involontaire (particulier)";;;;;""
2021;4905;"2A";"2A062";"Carbuccia";"2021-05-21 18:29:00";20;;20;;;;;;;;;;"Involontaire (particulier)";;;;;""
2021;6168;"11";"11351";"Saint-Laurent-de-la-Cabrerisse";"2021-05-22 14:42:00";50500;;50500;;;;;;;;;;;;;;;""
2021;4906;"2A";"2A345";"Vero";"2021-05-22 16:53:00";50;;50;;;;;;;;;;"Involontaire (particulier)";;;;;""
2021;5430;"66";"66056";"Corbère-les-Cabanes";"2021-05-22 18:44:00";2000;;2000;;;;;;;;;"1";"Malveillance";;;;;""
2021;2933;"33";"33494";"Salaunes";"2021-05-24 18:52:00";30;5;;0;;;0;;;25;;;"Malveillance";;;;;""
2021;6190;"11";"11412";"Villardebelle";"2021-05-25 06:38:00";30;14;14;0;;;;;;2;;;;;;;;""
2021;5336;"13";"13069";"Pélissanne";"2021-05-25 13:17:00";100;100;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;5337;"13";"13087";"Rousset";"2021-05-25 14:20:00";300;300;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;6169;"11";"11068";"Capendu";"2021-05-25 21:03:00";2821;1326;1354;0;;;;;;141;;;;;;;;""
2021;4999;"2A";"2A200";"Palneca";"2021-05-26 09:01:00";150;;150;;;;;;;;;;;;;;;""
2021;4979;"2B";"2B007";"Albertacce";"2021-05-26 11:15:00";150;71;72;0;;;;;;7;;;;;;;;""
2021;5431;"66";"66214";"Tresserre";"2021-05-26 17:12:00";2000;;2000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
2021;1268;"17";"17452";"La Tremblade";"2021-05-27 07:28:00";1000;1000;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2021;11521;"972";"97206";"Le Diamant";"2021-05-27 07:36:00";15000;0;;15000;;;15000;0;0;0;"Estimées";;;"Non";;;;"Données partielles ou non valides"
2021;6170;"11";"11397";"Trèbes";"2021-05-27 14:58:00";30077;14136;14437;0;;;;;;1504;;;;;;;;""
2021;5000;"2A";"2A266";"Salice";"2021-05-27 16:03:00";200;;200;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;6172;"11";"11188";"La Palme";"2021-05-27 19:39:00";1000;470;480;0;;;;;;50;;;;;;;;""
2021;2936;"33";"33382";"Saint-Christoly-de-Blaye";"2021-05-27 20:49:00";8000;8000;;0;;;0;;;0;;;;;;;;""
2021;5432;"66";"66172";"Saint-Estève";"2021-05-28 09:58:00";2000;;2000;;;;;;;;;"1";;;;;;""
2021;5035;"34";"34302";"Siran";"2021-05-28 12:28:00";4631;;4631;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;1911;"38";"38561";"Viriville";"2021-05-28 18:34:00";2500;2500;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;6173;"11";"11262";"Narbonne";"2021-05-28 20:06:00";50;24;24;0;;;;;;2;;;;;;;;""
2021;5433;"66";"66065";"Elne";"2021-05-29 09:59:00";4000;;4000;;;;;;;;;"1";;;;;;""
2021;5001;"2A";"2A247";"Porto-Vecchio";"2021-05-29 11:30:00";25;;25;;;;;;;;;;"Involontaire (particulier)";;;;;""
2021;5339;"13";"13114";"Ventabren";"2021-05-29 14:41:00";500;500;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;6174;"11";"11188";"La Palme";"2021-05-29 16:43:00";150;71;72;0;;;;;;7;;;;;;;;""
2021;526;"88";"88098";"Chaumousey";"2021-05-29 20:27:00";1;1;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;5338;"13";"13014";"Berre-l'Étang";"2021-05-29 22:38:00";200;200;;;;;;;;;;"1";"Accidentelle";;;;;""
2021;1736;"41";"41269";"Vendôme";"2021-05-30 07:43:00";10;0;;10;;;10;0;0;0;"Estimées";;;;;;;""
2021;5039;"34";"34135";"Lespignan";"2021-05-30 12:23:00";340439;;340439;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;5371;"13";"13009";"La Barben";"2021-05-30 16:17:00";30;30;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;5040;"34";"34341";"Villeveyrac";"2021-05-30 16:57:00";1333;;1333;;;;;;;;;"1";"Malveillance";;;;;""
2021;994;"87";"87041";"Châteauponsac";"2021-05-30 18:00:00";5000;0;;5000;;;5000;0;0;0;"Estimées";;;;;;;""
2021;6175;"11";"11363";"Saint-Pierre-des-Champs";"2021-05-30 18:10:00";300;141;144;0;;;;;;15;;;;;;;;""
2021;6176;"11";"11262";"Narbonne";"2021-05-30 19:27:00";100;47;48;0;;;;;;5;;;;;;;;""
2021;631;"88";"88413";"Saint-Dié-des-Vosges";"2021-05-31 13:12:00";1;1;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;4995;"2B";"2B057";"Canale-di-Verde";"2021-05-31 13:25:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
2021;6177;"11";"11255";"Montredon-des-Corbières";"2021-05-31 13:30:00";300;141;144;0;;;;;;15;;;;;;;;""
2021;1395;"45";"45054";"Briarres-sur-Essonne";"2021-05-31 13:44:00";150000;0;;150000;;;150000;0;0;0;"Estimées";;;;;;;""
2021;4997;"2B";"2B355";"Volpajola";"2021-05-31 14:53:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
2021;1738;"41";"41126";"Mareuil-sur-Cher";"2021-05-31 16:29:00";60;0;;60;;;60;0;0;0;"Mesurées";;;;;;;""
2021;3473;"86";"86049";"Chalais";"2021-05-31 16:34:24";120;20;;0;;;0;;;100;;;"Accidentelle";;;;;""
2021;1740;"41";"41102";"Houssay";"2021-05-31 17:57:00";30;0;;30;;;30;0;0;0;"Estimées";;"Involontaire (particulier)";;;;;""
2021;2940;"33";"33382";"Saint-Christoly-de-Blaye";"2021-05-31 21:14:00";2000;2000;;0;;;0;;;0;;;;;;;;""
2021;5340;"13";"13117";"Vitrolles";"2021-05-31 21:59:00";5;5;;;;;;;;;;"1";"Malveillance";;;;;""
2021;6178;"11";"11262";"Narbonne";"2021-05-31 22:08:00";10;5;5;0;;;;;;0;;;;;;;;""
2021;5341;"13";"13022";"Cassis";"2021-06-01 06:51:00";10;10;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;2687;"40";"40200";"Moustey";"2021-06-01 08:50:00";700;700;;0;;;0;;;0;;;"Involontaire (travaux)";;;;;""
2021;5091;"2A";"2A004";"Ajaccio";"2021-06-01 13:57:00";15;;15;;;;;;;;;;"Involontaire (particulier)";;;;;""
2021;565;"49";"49045";"La Breille-les-Pins";"2021-06-01 14:14:00";150000;150000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;5435;"66";"66015";"Banyuls-dels-Aspres";"2021-06-01 15:33:00";4000;;4000;;;;;;;;;"1";;;;;;""
2021;2941;"33";"33203";"Hourtin";"2021-06-01 16:40:00";1000;1000;;0;;;0;;;0;;;"Naturelle";;;;;""
2021;1913;"38";"38524";"Varces-Allières-et-Risset";"2021-06-03 08:19:00";100;0;;100;;;100;0;0;0;"Estimées";;;;;;;""
2021;5076;"34";"34206";"Poilhes";"2021-06-03 15:56:00";3235;;3235;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;5092;"2A";"2A103";"Cuttoli-Corticchiato";"2021-06-03 18:12:00";1095;;1095;;;;;;;;;;;;;;;""
2021;5436;"66";"66012";"Baho";"2021-06-03 19:00:00";10000;;10000;;;;;;;;;"1";;;;;;""
2021;5343;"13";"13053";"Mallemort";"2021-06-03 19:24:00";200;200;;;;;;;;;;"1";;;;;;""
2021;5093;"2A";"2A028";"Balogna";"2021-06-03 20:35:00";50;;50;;;;;;;;;;;;;;;""
2021;5094;"2A";"2A092";"Conca";"2021-06-03 21:45:00";50;;50;;;;;;;;;;;;;;;""
2021;5095;"2A";"2A266";"Salice";"2021-06-04 17:50:00";50;;50;;;;;;;;;;"Involontaire (travaux)";;;;;""
2021;5097;"2A";"2A198";"Ota";"2021-06-04 19:42:00";6;;6;;;;;;;;;"3";;;;;;""
2021;5098;"2A";"2A130";"Grosseto-Prugna";"2021-06-05 13:32:00";400;;400;;;;;;;;;;"Involontaire (particulier)";;;;;""
2021;5344;"13";"13098";"Saint-Mitre-les-Remparts";"2021-06-05 15:28:00";1000;1000;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;5099;"2A";"2A336";"Valle-di-Mezzana";"2021-06-05 16:40:00";20;;20;;;;;;;;;"1";"Accidentelle";;;;;""
2021;9323;"84";"84045";"Faucon";"2021-06-05 21:33:00";20;20;;;;;;;;;;;;;;;;""
2021;2007;"38";"38561";"Viriville";"2021-06-05 21:46:00";50;0;;50;;;50;0;0;0;"Estimées";;;;;;;""
2021;5100;"2A";"2A278";"Serra-di-Scopamène";"2021-06-06 01:00:00";10;;10;;;;;;;;;;;;;;;""
2021;5437;"66";"66224";"Villelongue-de-la-Salanque";"2021-06-06 10:09:00";15000;;15000;;;;;;;;;"1";"Accidentelle";;;;;""
2021;677;"77";"77186";"Fontainebleau";"2021-06-06 12:00:00";1;1;;0;;;0;0;0;0;"Mesurées";;"Involontaire (particulier)";;;;;""
2021;5346;"13";"13108";"Tarascon";"2021-06-06 14:34:00";40;40;;;;;;;;;;"1";"Malveillance";;;;;""
2021;5051;"30";"30311";"Sauve";"2021-06-06 14:35:00";8000;3760;3840;0;;;;;;400;;;;;;;;""
2021;6189;"11";"11068";"Capendu";"2021-06-06 16:18:00";7723;3630;3707;0;;;;;;386;;;;;;;;""
2021;2715;"40";"40200";"Moustey";"2021-06-06 17:20:00";2000;2000;;0;;;0;;;0;;;;;;;;""
2021;5137;"34";"34206";"Poilhes";"2021-06-07 10:43:00";560104;;560104;;;;;;;;;"1";"Malveillance";;;;;""
2021;5138;"34";"34135";"Lespignan";"2021-06-07 12:23:00";188475;;188475;;;;;;;;;"1";"Malveillance";;;;;""
2021;5347;"13";"13063";"Miramas";"2021-06-07 12:29:00";100;100;;;;;;;;;;"1";;;;;;""
2021;5349;"13";"13047";"Istres";"2021-06-08 12:45:00";10000;10000;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;5128;"34";"34138";"Lieuran-Cabrières";"2021-06-08 14:05:00";8975;;8975;;;;;;;;;"1";"Malveillance";;;;;""
2021;2686;"40";"40152";"Lesperon";"2021-06-08 15:35:00";500;500;;0;;;0;;;0;;;;;;;;""
2021;7984;"07";"07210";"Saint-Andéol-de-Vals";"2021-06-08 15:35:00";1000;1000;;;;;;;;;;"5";;;;;;""
2021;5438;"66";"66214";"Tresserre";"2021-06-08 17:18:00";8000;8000;;;;;;;;;;"4";"Involontaire (travaux)";;;;;""
2021;5348;"13";"13063";"Miramas";"2021-06-08 19:36:00";15000;15000;;;;;;;;;;"1";"Malveillance";;;;;""
2021;678;"77";"77339";"Noisy-sur-École";"2021-06-09 08:51:00";500;500;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;5439;"66";"66214";"Tresserre";"2021-06-09 12:06:00";4000;4000;;;;;;;;;;"4";"Accidentelle";;;;;""
2021;5441;"66";"66015";"Banyuls-dels-Aspres";"2021-06-09 12:12:00";30000;10000;20000;;;;;;;;;"2";"Involontaire (travaux)";;;;;""
2021;5442;"66";"66049";"Céret";"2021-06-09 14:21:00";2000;1000;1000;;;;;;;;;"3";"Involontaire (travaux)";;;;;""
2021;5443;"66";"66129";"Ortaffa";"2021-06-09 15:06:00";15000;;15000;;;;;;;;;"1";;;;;;""
2021;6179;"11";"11426";"Villegly";"2021-06-09 15:24:00";19311;9076;9269;0;;;;;;966;;;;;;;;""
2021;600;"15";"15142";"Neuvéglise-sur-Truyère";"2021-06-09 19:01:00";10;0;;10;;;10;0;0;0;"Mesurées";;"Involontaire (particulier)";;;;;""
2021;1854;"74";"74173";"Megève";"2021-06-09 20:17:00";10;0;;10;;;10;0;0;0;"Estimées";;;;;;;""
2021;5367;"13";"13117";"Vitrolles";"2021-06-10 01:25:00";300;300;;;;;;;;;;"1";;;;;;""
2021;9324;"84";"84084";"La Motte-d'Aigues";"2021-06-10 10:30:00";500;500;;;;;;;;;;;"Involontaire (travaux)";;;;;""
2021;5114;"30";"30031";"La Bastide-d'Engras";"2021-06-10 14:12:00";100;47;48;0;;;;;;5;;;;;;;;""
2021;5351;"13";"13087";"Rousset";"2021-06-10 17:04:00";10;10;;;;;;;;;;"1";"Naturelle";;;;;""
2021;576;"81";"81116";"Labastide-Saint-Georges";"2021-06-10 17:08:00";1500;500;;0;;;0;0;1000;1000;"Estimées";;"Involontaire (travaux)";;;;;""
2021;5350;"13";"13110";"Trets";"2021-06-10 17:58:00";20;20;;;;;;;;;;"1";"Naturelle";;;;;""
2021;7772;"11";"11170";"Gruissan";"2021-06-10 18:28:00";200;94;96;0;;;;;;10;;;;;;;;""
2021;5352;"13";"13028";"La Ciotat";"2021-06-11 07:51:00";200;200;;;;;;;;;;"1";"Accidentelle";;;;;""
2021;5356;"13";"13026";"Châteauneuf-les-Martigues";"2021-06-11 17:30:00";300;300;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;1914;"38";"38499";"Susville";"2021-06-11 17:35:00";5000;0;;5000;;;5000;0;0;0;"Estimées";;;;;;;""
2021;5355;"13";"13085";"Roquefort-la-Bédoule";"2021-06-11 18:34:00";10;10;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;5444;"66";"66190";"Salses-le-Château";"2021-06-12 03:02:00";10000;;10000;;;;;;;;;"1";"Accidentelle";;;;;""
2021;6180;"11";"11315";"Rieux-Minervois";"2021-06-12 13:07:00";17916;8421;8600;0;;;;;;895;;;;;;;;""
2021;6181;"11";"11014";"Armissan";"2021-06-12 14:04:00";9070;4263;4354;0;;;;;;453;;;;;;;;""
2021;7444;"34";"34032";"Béziers";"2021-06-12 15:32:00";41598;;41598;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
2021;5153;"34";"34074";"Cessenon-sur-Orb";"2021-06-12 16:06:00";2557;;2557;;;;;;;;;"1";;;;;;""
2021;5763;"2A";"2A249";"Propriano";"2021-06-12 18:54:00";30;;30;;;;;;;;;;;;;;;""
2021;640;"88";"88090";"Charmes";"2021-06-12 20:43:00";5;5;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;6183;"11";"11370";"Salles-d'Aude";"2021-06-12 23:06:00";35396;16636;16990;0;;;;;;1770;;;;;;;;""
2021;5176;"30";"30012";"Aramon";"2021-06-13 10:21:00";21661;10181;10397;0;;;;;;1083;;;;;;;;""
2021;676;"77";"77186";"Fontainebleau";"2021-06-13 10:42:00";1;1;;0;;;0;0;0;0;"Mesurées";;"Involontaire (particulier)";;;;;""
2021;5765;"2A";"2A091";"Cognocoli-Monticchi";"2021-06-13 11:31:00";20;;20;;;;;;;;;;;;;;;""
2021;5766;"2A";"2A181";"Ocana";"2021-06-13 11:58:00";2000;;2000;;;;;;;;;;"Involontaire (particulier)";;;;;""
2021;2943;"33";"33164";"Fargues";"2021-06-13 13:25:00";3000;3000;;0;;;0;;;0;;;;;;;;""
2021;641;"88";"88106";"Ban-sur-Meurthe-Clefcy";"2021-06-13 14:37:00";30;0;;30;;;30;0;0;0;"Estimées";;;;;;;""
2021;5126;"2B";"2B049";"Calenzana";"2021-06-13 14:39:00";15000;7050;7200;0;;;;;;750;;;;;;;;""
2021;2719;"40";"40167";"Luxey";"2021-06-13 14:48:00";3000;3000;;0;;;0;;;0;;;;;;;;""
2021;5764;"2A";"2A272";"Sartène";"2021-06-13 15:31:00";200;;200;;;;;;;;;;;;;;;""
2021;5127;"2B";"2B239";"Poggio-d'Oletta";"2021-06-13 15:33:00";8000;;8000;;;;;;;;;"1";;;;;;""
2021;1397;"45";"45191";"Le Malesherbois";"2021-06-13 16:05:00";150;0;;150;;;150;0;0;0;"Estimées";;;;;;;""
2021;2693;"40";"40046";"Biscarrosse";"2021-06-13 16:37:00";30000;30000;;0;;;0;;;0;;;"Involontaire (particulier)";;;;;""
2021;5445;"66";"66024";"Le Boulou";"2021-06-13 17:08:00";2835;1000;1835;;;;;;;;;"2";"Involontaire (particulier)";;;;;""
2021;5358;"13";"13035";"Eyguières";"2021-06-13 18:40:00";600;600;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;5158;"30";"30315";"Saze";"2021-06-13 19:28:00";40000;18800;19200;0;;;;;;2000;;;;;;;;""
2021;5359;"13";"13007";"Auriol";"2021-06-13 19:34:00";40;40;;;;;;;;;;"1";"Accidentelle";;;;;""
2021;5595;"30";"30179";"Montfrin";"2021-06-13 21:23:00";1644;773;789;0;;;;;;82;;;;;;;;""
2021;5774;"2A";"2A211";"Petreto-Bicchisano";"2021-06-14 11:21:00";100;47;48;0;;;;;;5;;;"Involontaire (particulier)";;;;;""
2021;5211;"34";"34207";"Pomérols";"2021-06-14 11:46:00";15226;;15226;;;;;;;;;"1";"Accidentelle";;;;;""
2021;5360;"13";"13109";"Le Tholonet";"2021-06-14 11:55:00";2500;2500;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;5446;"66";"66174";"Saint-Féliu-d'Avall";"2021-06-14 12:33:00";70000;;70000;;;;;;;;;"2";"Involontaire (travaux)";;;;;""
2021;592;"81";"81120";"Labruguière";"2021-06-14 13:09:00";150;0;;150;;;150;0;0;0;"Estimées";;;;;;;""
2021;9325;"84";"84078";"Mondragon";"2021-06-14 14:17:00";1500;1500;;;;;;;;;;;;;;;;""
2021;7773;"11";"11116";"Cuxac-d'Aude";"2021-06-14 15:01:00";5000;2350;2400;0;;;;;;250;;;;;;;;""
2021;5448;"66";"66006";"Ansignan";"2021-06-14 15:49:00";10000;;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
2021;7774;"11";"11397";"Trèbes";"2021-06-14 15:54:00";7500;3525;3600;0;;;;;;375;;;;;;;;""
2021;10106;"66";"66037";"Canet-en-Roussillon";"2021-06-14 16:09:00";10000;;;;;;;;;10000;;"6";;;;;;""
2021;1188;"29";"29215";"Plozévet";"2021-06-14 17:13:00";300;0;;300;;;300;0;0;0;"Mesurées";;;;;;;""
2021;7775;"11";"11226";"Mayreville";"2021-06-14 17:25:00";8000;3760;3840;0;;;;;;400;;;;;;;;""
2021;5775;"2A";"2A006";"Alata";"2021-06-14 18:11:00";1;;1;;;;;;;;;;"Involontaire (particulier)";;;;;""
2021;5157;"2B";"2B350";"Vignale";"2021-06-14 23:53:00";100;47;48;0;;;;;;5;;;;;;;;""
2021;644;"85";"85226";"Saint-Hilaire-de-Riez";"2021-06-15 01:23:00";200;0;;200;;;200;0;0;0;"Mesurées";;;;;;;""
2021;5361;"13";"13081";"Rognac";"2021-06-15 01:56:00";3000;3000;;;;;;;;;;"1";"Accidentelle";;;;;""
2021;5449;"66";"66227";"Villeneuve-de-la-Raho";"2021-06-15 07:14:00";4000;;4000;;;;;;;;;"1";;;;;;""
2021;5220;"2B";"2B350";"Vignale";"2021-06-15 11:26:00";10;5;5;0;;;;;;0;;;;;;;;""
2021;5203;"34";"34267";"Saint-Jean-de-Fos";"2021-06-15 12:45:00";14673;;14673;;;;;;;;;"1";"Malveillance";;;;;""
2021;5450;"66";"66011";"Bages";"2021-06-15 12:55:00";30000;;30000;;;;;;;;;"1";"Accidentelle";;;;;""
2021;2751;"40";"40281";"Saint-Pierre-du-Mont";"2021-06-15 13:20:00";500;500;;0;;;0;;;0;;;"Involontaire (travaux)";;;;;""
2021;645;"88";"88413";"Saint-Dié-des-Vosges";"2021-06-15 13:56:00";1;1;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;5362;"13";"13001";"Aix-en-Provence";"2021-06-15 15:15:00";500;500;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;5223;"2B";"2B095";"Corscia";"2021-06-15 16:35:00";1500;705;720;0;;;;;;75;;;"Naturelle";;;;;""
2021;5777;"2A";"2A024";"Aullène";"2021-06-15 16:53:00";1;;1;;;;;;;;;;"Involontaire (travaux)";;;;;""
2021;2548;"64";"64024";"Anglet";"2021-06-15 17:08:28";10;;;10;;;10;;;;;;"Involontaire (particulier)";;;;;""
2021;5159;"30";"30337";"Vallabrix";"2021-06-15 19:28:00";4500;2115;2160;0;;;;;;225;;;;;;;;""
2021;604;"15";"15119";"Massiac";"2021-06-16 03:58:00";5000;5000;;0;;;0;0;0;0;"Estimées";;"Involontaire (travaux)";;;;;""
2021;5949;"66";"66148";"Port-Vendres";"2021-06-16 09:56:00";329600;;69400;;;;;;;260200;;"1";"Involontaire (travaux)";;;;;""
2021;5218;"34";"34032";"Béziers";"2021-06-16 13:55:00";9013;;9013;;;;;;;;;"1";"Malveillance";;;;;""
2021;5225;"2B";"2B320";"Tallone";"2021-06-16 14:02:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
2021;5364;"13";"13112";"Velaux";"2021-06-16 15:03:00";100;100;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;5778;"2A";"2A133";"Guitera-les-Bains";"2021-06-16 16:48:00";50;;50;;;;;;;;;;;;;;;""
2021;7708;"11";"11210";"Luc-sur-Orbieu";"2021-06-16 18:20:00";1448;681;695;0;;;;;;72;;;;;;;;""
2021;656;"88";"88160";"Épinal";"2021-06-16 20:35:00";1;1;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;658;"88";"88090";"Charmes";"2021-06-17 10:04:00";1;1;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;7709;"11";"11299";"Preixan";"2021-06-17 11:04:00";3000;1410;1440;0;;;;;;150;;;;;;;;""
2021;626;"08";"08242";"Laifour";"2021-06-17 21:55:00";900;0;;900;;;900;0;0;0;"Estimées";;;;;;;""
2021;5779;"2A";"2A098";"Coti-Chiavari";"2021-06-18 00:10:00";1;;1;;;;;;;;;;"Involontaire (particulier)";;;;;""
2021;5452;"66";"66136";"Perpignan";"2021-06-18 10:34:00";30000;;30000;;;;;;;;;"1";;;;;;""
2021;5780;"2A";"2A048";"Calcatoggio";"2021-06-18 13:10:00";100;;100;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;5233;"2B";"2B049";"Calenzana";"2021-06-18 15:29:00";8000;8000;;;;;;;;;;"3";"Malveillance";;;;;""
2021;659;"88";"88447";"Saulxures-sur-Moselotte";"2021-06-18 19:44:00";1;1;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;2011;"38";"38232";"Meyssiez";"2021-06-19 00:29:00";20;0;;20;;;20;0;0;0;"Estimées";;"Accidentelle";;;;;""
2021;5387;"13";"13055";"Marseille";"2021-06-19 05:38:00";450;;450;;;;;;;;;"1";;;;;;""
2021;756;"08";"08242";"Laifour";"2021-06-19 12:45:00";20;0;;20;;;20;0;0;0;"Estimées";;"Involontaire (travaux)";;;;;""
2021;628;"46";"46148";"Lalbenque";"2021-06-19 17:18:00";10000;0;;10000;;;10000;0;0;0;"Estimées";;"Involontaire (travaux)";;;;;""
2021;5453;"66";"66016";"Banyuls-sur-Mer";"2021-06-19 19:39:00";2000;2000;;;;;;;;;;"4";"Malveillance";;;;;""
2021;8581;"13";"13082";"Rognes";"2021-06-19 20:26:00";50;50;;;;;;;;;;"1";;;;;;""
2021;5782;"2A";"2A062";"Carbuccia";"2021-06-20 13:00:00";50;;50;;;;;;;;;;"Involontaire (travaux)";;;;;""
2021;8582;"13";"13106";"Septèmes-les-Vallons";"2021-06-20 21:26:00";20;20;;;;;;;;;;"1";;;;;;""
2021;9327;"84";"84101";"La Roque-sur-Pernes";"2021-06-21 15:29:00";2;2;;;;;;;;;;;"Involontaire (travaux)";;;;;""
2021;8585;"13";"13022";"Cassis";"2021-06-21 18:11:00";10;10;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;5783;"2A";"2A247";"Porto-Vecchio";"2021-06-21 22:55:00";20;;20;;;;;;;;;;;;;;;""
2021;6184;"11";"11272";"Palaja";"2021-06-22 15:30:00";14807;6959;7107;0;;;;;;741;;;;;;;;""
2021;5375;"30";"30006";"Aimargues";"2021-06-22 17:20:00";118341;8341;;;;;;;;110000;;"1";;;;;;""
2021;7710;"11";"11069";"Carcassonne";"2021-06-22 17:37:00";4;2;2;0;;;;;;0;;;;;;;;""
2021;5786;"2A";"2A247";"Porto-Vecchio";"2021-06-23 06:16:00";6;;6;;;;;;;;;;;;;;;""
2021;5580;"2B";"2B341";"Venaco";"2021-06-23 14:15:00";8000;3760;3840;0;;;;;;400;;;;;;;;""
2021;5725;"34";"34063";"Caux";"2021-06-23 21:19:00";6465;;6465;;;;;;;;;"1";"Malveillance";;;;;""
2021;8586;"13";"13088";"Le Rove";"2021-06-23 23:48:00";15;15;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;5617;"13";"13055";"Marseille";"2021-06-24 11:21:00";17000;17000;;;;;;;;;;"3";"Accidentelle";;;;;""
2021;5726;"34";"34332";"Vias";"2021-06-24 15:19:00";19660;;19660;;;;;;;;;"1";"Malveillance";;;;;""
2021;8587;"13";"13039";"Fos-sur-Mer";"2021-06-24 17:46:00";50;50;;;;;;;;;;"1";"Malveillance";;;;;""
2021;6482;"66";"66050";"Claira";"2021-06-25 13:53:00";40000;;;;;;;;;40000;;;;;;;;""
2021;6185;"11";"11040";"Bizanet";"2021-06-25 15:23:00";161054;50254;110800;;;;;;;;;;;;;;;""
2021;5787;"2A";"2A288";"Sotta";"2021-06-25 15:27:00";341;;341;;;;;;;;;;"Malveillance";;;;;""
2021;5788;"2A";"2A004";"Ajaccio";"2021-06-25 15:27:00";54000;;50000;;;;;;;4000;;"1";"Involontaire (particulier)";;;;;""
2021;10105;"66";"66176";"Saint-Hippolyte";"2021-06-25 16:31:00";10000;;;;;;;;;10000;;"6";"Malveillance";;;;;""
2021;6248;"83";"83068";"Grimaud";"2021-06-25 16:54:00";100;100;;;;;;;;;;"3";"Involontaire (particulier)";;;;;""
